Datetime,Open,High,Low,Close,Adj Close,Volume
2022-05-24 14:30:00-04:00,244.6999969482422,244.80999755859375,244.63999938964844,244.6999969482422,244.6999969482422,0
2022-05-24 14:31:00-04:00,244.7449951171875,244.7449951171875,244.47000122070312,244.69000244140625,244.69000244140625,7992
2022-05-24 14:32:00-04:00,244.74000549316406,244.99000549316406,244.66000366210938,244.86199951171875,244.86199951171875,7028
2022-05-24 14:33:00-04:00,244.9237060546875,245.07000732421875,244.86000061035156,245.03500366210938,245.03500366210938,5297
2022-05-24 14:34:00-04:00,245.0500030517578,245.0500030517578,244.85000610351562,245.0,245.0,14413
2022-05-24 14:35:00-04:00,245.00999450683594,245.05999755859375,244.88999938964844,245.00999450683594,245.00999450683594,27557
2022-05-24 14:36:00-04:00,244.9499969482422,245.02000427246094,244.77999877929688,244.91000366210938,244.91000366210938,8553
2022-05-24 14:37:00-04:00,244.88999938964844,245.00999450683594,244.88999938964844,244.9949951171875,244.9949951171875,3927
2022-05-24 14:38:00-04:00,244.97999572753906,245.02499389648438,244.89999389648438,244.9499969482422,244.9499969482422,5074
2022-05-24 14:39:00-04:00,244.92999267578125,244.99000549316406,244.75,244.9250030517578,244.9250030517578,9641
2022-05-24 14:40:00-04:00,244.9600067138672,245.0050048828125,244.77540588378906,244.86000061035156,244.86000061035156,6706
2022-05-24 14:41:00-04:00,244.86000061035156,244.92999267578125,244.77999877929688,244.77999877929688,244.77999877929688,10723
2022-05-24 14:42:00-04:00,244.75999450683594,244.77999877929688,244.6199951171875,244.7449951171875,244.7449951171875,8391
2022-05-24 14:43:00-04:00,244.75100708007812,244.75100708007812,244.52999877929688,244.52999877929688,244.52999877929688,2656
2022-05-24 14:44:00-04:00,244.44000244140625,244.5,244.36000061035156,244.47000122070312,244.47000122070312,10272
2022-05-24 14:45:00-04:00,244.5,244.52110290527344,244.47000122070312,244.5,244.5,3276
2022-05-24 14:46:00-04:00,244.44000244140625,244.49000549316406,244.2899932861328,244.33999633789062,244.33999633789062,6501
2022-05-24 14:47:00-04:00,244.3000030517578,244.36920166015625,244.1699981689453,244.19000244140625,244.19000244140625,3368
2022-05-24 14:48:00-04:00,244.1999969482422,244.30999755859375,243.91000366210938,244.0,244.0,8970
2022-05-24 14:49:00-04:00,243.9499969482422,244.0,243.7899932861328,243.8300018310547,243.8300018310547,11523
2022-05-24 14:50:00-04:00,243.7899932861328,243.7899932861328,243.66000366210938,243.7100067138672,243.7100067138672,4551
2022-05-24 14:51:00-04:00,243.67999267578125,243.82000732421875,243.5800018310547,243.82000732421875,243.82000732421875,7800
2022-05-24 14:52:00-04:00,243.77000427246094,243.97000122070312,243.75999450683594,243.9499969482422,243.9499969482422,4193
2022-05-24 14:53:00-04:00,244.0,244.02499389648438,243.91000366210938,243.99000549316406,243.99000549316406,15031
2022-05-24 14:54:00-04:00,244.00999450683594,244.00999450683594,243.85000610351562,243.9199981689453,243.9199981689453,4942
2022-05-24 14:55:00-04:00,243.88499450683594,243.88999938964844,243.6999969482422,243.75,243.75,7701
2022-05-24 14:56:00-04:00,243.77499389648438,243.8800048828125,243.75999450683594,243.875,243.875,3685
2022-05-24 14:57:00-04:00,243.86000061035156,244.01499938964844,243.86000061035156,244.00999450683594,244.00999450683594,7364
2022-05-24 14:58:00-04:00,244.0050048828125,244.27000427246094,244.0,244.25,244.25,13218
2022-05-24 14:59:00-04:00,244.27999877929688,244.28500366210938,244.20249938964844,244.20249938964844,244.20249938964844,6028
2022-05-24 15:00:00-04:00,244.14999389648438,244.14999389648438,244.02000427246094,244.02000427246094,244.02000427246094,4695
2022-05-24 15:01:00-04:00,244.08999633789062,244.42999267578125,244.08999633789062,244.41000366210938,244.41000366210938,7826
2022-05-24 15:02:00-04:00,244.39999389648438,244.61000061035156,244.39999389648438,244.61000061035156,244.61000061035156,10310
2022-05-24 15:03:00-04:00,244.5800018310547,244.88999938964844,244.55499267578125,244.88999938964844,244.88999938964844,10694
2022-05-24 15:04:00-04:00,244.85000610351562,244.85000610351562,244.6649932861328,244.74000549316406,244.74000549316406,2578
2022-05-24 15:05:00-04:00,244.69000244140625,245.00999450683594,244.69000244140625,245.0,245.0,16012
2022-05-24 15:06:00-04:00,244.88999938964844,244.88999938964844,244.67999267578125,244.67999267578125,244.67999267578125,12753
2022-05-24 15:07:00-04:00,244.6199951171875,244.6199951171875,244.5399932861328,244.58999633789062,244.58999633789062,4780
2022-05-24 15:08:00-04:00,244.5500030517578,244.64999389648438,244.50999450683594,244.63999938964844,244.63999938964844,8375
2022-05-24 15:09:00-04:00,244.59500122070312,244.64999389648438,244.5800018310547,244.61000061035156,244.61000061035156,6021
2022-05-24 15:10:00-04:00,244.66000366210938,244.8699951171875,244.66000366210938,244.7469940185547,244.7469940185547,5387
2022-05-24 15:11:00-04:00,244.67999267578125,244.67999267578125,244.61000061035156,244.61000061035156,244.61000061035156,2536
2022-05-24 15:12:00-04:00,244.61990356445312,244.67999267578125,244.55999755859375,244.6699981689453,244.6699981689453,7238
2022-05-24 15:13:00-04:00,244.55999755859375,244.61000061035156,244.54330444335938,244.61000061035156,244.61000061035156,4495
2022-05-24 15:14:00-04:00,244.6199951171875,244.6300048828125,244.5399932861328,244.6199951171875,244.6199951171875,5868
2022-05-24 15:15:00-04:00,244.63999938964844,244.6699981689453,244.5399932861328,244.60000610351562,244.60000610351562,8223
2022-05-24 15:16:00-04:00,244.60400390625,244.7100067138672,244.60400390625,244.66000366210938,244.66000366210938,3242
2022-05-24 15:17:00-04:00,244.60000610351562,244.66000366210938,244.57000732421875,244.64999389648438,244.64999389648438,4018
2022-05-24 15:18:00-04:00,244.6699981689453,244.72999572753906,244.5800018310547,244.6820068359375,244.6820068359375,6944
2022-05-24 15:19:00-04:00,244.64999389648438,244.64999389648438,244.52000427246094,244.55999755859375,244.55999755859375,17593
2022-05-24 15:20:00-04:00,244.39999389648438,244.44000244140625,244.36509704589844,244.3699951171875,244.3699951171875,3523
2022-05-24 15:21:00-04:00,244.39999389648438,244.5,244.27000427246094,244.4499969482422,244.4499969482422,7175
2022-05-24 15:22:00-04:00,244.5500030517578,244.68499755859375,244.5399932861328,244.6750030517578,244.6750030517578,5270
2022-05-24 15:23:00-04:00,244.6699981689453,244.6999969482422,244.6300048828125,244.6999969482422,244.6999969482422,12617
2022-05-24 15:24:00-04:00,244.6999969482422,244.72999572753906,244.6199951171875,244.64999389648438,244.64999389648438,5689
2022-05-24 15:25:00-04:00,244.50999450683594,244.55999755859375,244.4499969482422,244.4499969482422,244.4499969482422,2080
2022-05-24 15:26:00-04:00,244.44000244140625,244.47999572753906,244.36000061035156,244.39999389648438,244.39999389648438,4912
2022-05-24 15:27:00-04:00,244.4250030517578,244.5800018310547,244.4250030517578,244.57000732421875,244.57000732421875,13332
2022-05-24 15:28:00-04:00,244.52999877929688,244.52999877929688,244.33999633789062,244.49000549316406,244.49000549316406,7310
2022-05-24 15:29:00-04:00,244.44000244140625,244.8000030517578,244.44000244140625,244.77999877929688,244.77999877929688,13421
2022-05-24 15:30:00-04:00,244.8300018310547,245.02000427246094,244.7899932861328,244.92999267578125,244.92999267578125,25915
2022-05-24 15:31:00-04:00,244.9199981689453,244.92999267578125,244.72000122070312,244.72000122070312,244.72000122070312,11559
2022-05-24 15:32:00-04:00,244.7100067138672,244.7957000732422,244.50999450683594,244.5399932861328,244.5399932861328,7826
2022-05-24 15:33:00-04:00,244.52000427246094,244.55999755859375,244.42999267578125,244.47999572753906,244.47999572753906,8940
2022-05-24 15:34:00-04:00,244.5,244.50999450683594,244.3300018310547,244.3699951171875,244.3699951171875,12890
2022-05-24 15:35:00-04:00,244.3800048828125,244.63999938964844,244.3699951171875,244.57000732421875,244.57000732421875,36168
2022-05-24 15:36:00-04:00,244.61000061035156,244.94000244140625,244.60000610351562,244.8300018310547,244.8300018310547,17299
2022-05-24 15:37:00-04:00,244.85220336914062,245.02999877929688,244.85220336914062,244.96499633789062,244.96499633789062,18747
2022-05-24 15:38:00-04:00,244.94000244140625,245.02999877929688,244.94000244140625,244.97999572753906,244.97999572753906,19636
2022-05-24 15:39:00-04:00,244.99000549316406,245.36000061035156,244.98500061035156,245.1300048828125,245.1300048828125,35036
2022-05-24 15:40:00-04:00,245.13999938964844,245.1699981689453,244.94000244140625,245.00999450683594,245.00999450683594,15905
2022-05-24 15:41:00-04:00,244.99000549316406,245.1199951171875,244.94000244140625,245.0050048828125,245.0050048828125,17283
2022-05-24 15:42:00-04:00,245.00999450683594,245.1750030517578,244.99000549316406,245.1699981689453,245.1699981689453,32384
2022-05-24 15:43:00-04:00,245.14999389648438,245.19000244140625,245.10499572753906,245.1300048828125,245.1300048828125,22095
2022-05-24 15:44:00-04:00,245.1199951171875,245.14999389648438,245.0449981689453,245.14999389648438,245.14999389648438,18964
2022-05-24 15:45:00-04:00,245.14999389648438,245.4199981689453,245.1147003173828,245.4199981689453,245.4199981689453,29265
2022-05-24 15:46:00-04:00,245.4199981689453,245.4600067138672,245.3115997314453,245.32000732421875,245.32000732421875,18226
2022-05-24 15:47:00-04:00,245.30999755859375,245.6999969482422,245.2899932861328,245.6699981689453,245.6699981689453,35537
2022-05-24 15:48:00-04:00,245.64999389648438,245.8000030517578,245.54139709472656,245.62600708007812,245.62600708007812,28488
2022-05-24 15:49:00-04:00,245.6199951171875,245.6300048828125,245.47000122070312,245.52999877929688,245.52999877929688,24845
2022-05-24 15:50:00-04:00,245.60000610351562,245.67999267578125,244.89999389648438,244.91110229492188,244.91110229492188,75929
2022-05-24 15:51:00-04:00,244.92999267578125,244.97999572753906,244.77999877929688,244.89999389648438,244.89999389648438,38248
2022-05-24 15:52:00-04:00,244.8800048828125,244.9250030517578,244.6674041748047,244.67999267578125,244.67999267578125,23989
2022-05-24 15:53:00-04:00,244.6699981689453,244.69000244140625,244.5500030517578,244.5500030517578,244.5500030517578,24411
2022-05-24 15:54:00-04:00,244.5500030517578,244.60000610351562,244.3699951171875,244.3699951171875,244.3699951171875,56833
2022-05-24 15:55:00-04:00,244.3699951171875,244.38999938964844,244.1699981689453,244.28500366210938,244.28500366210938,43634
2022-05-24 15:56:00-04:00,244.27999877929688,244.27999877929688,244.05999755859375,244.11000061035156,244.11000061035156,35750
2022-05-24 15:57:00-04:00,244.10000610351562,244.2899932861328,244.08999633789062,244.22999572753906,244.22999572753906,41785
2022-05-24 15:58:00-04:00,244.25,244.60000610351562,244.22000122070312,244.47000122070312,244.47000122070312,57866
2022-05-24 15:59:00-04:00,244.4600067138672,244.8300018310547,244.3000030517578,244.67999267578125,244.67999267578125,126370
2022-05-25 09:30:00-04:00,242.5800018310547,243.22999572753906,242.5800018310547,242.93499755859375,242.93499755859375,62864
2022-05-25 09:31:00-04:00,242.86000061035156,242.86000061035156,242.00999450683594,242.36399841308594,242.36399841308594,11106
2022-05-25 09:32:00-04:00,242.35499572753906,243.28509521484375,242.35499572753906,243.05999755859375,243.05999755859375,8347
2022-05-25 09:33:00-04:00,243.2899932861328,244.0800018310547,243.27999877929688,243.9499969482422,243.9499969482422,6111
2022-05-25 09:34:00-04:00,244.25999450683594,244.32000732421875,244.1300048828125,244.13999938964844,244.13999938964844,5520
2022-05-25 09:35:00-04:00,244.36000061035156,244.75999450683594,244.33999633789062,244.42999267578125,244.42999267578125,12474
2022-05-25 09:36:00-04:00,244.38999938964844,244.53500366210938,243.97000122070312,244.00599670410156,244.00599670410156,7842
2022-05-25 09:37:00-04:00,244.07000732421875,244.3800048828125,244.07000732421875,244.1300048828125,244.1300048828125,4823
2022-05-25 09:38:00-04:00,243.97000122070312,244.39500427246094,243.94000244140625,244.2404022216797,244.2404022216797,4646
2022-05-25 09:39:00-04:00,244.1300048828125,244.22999572753906,244.0500030517578,244.22970581054688,244.22970581054688,9171
2022-05-25 09:40:00-04:00,244.27499389648438,244.40499877929688,244.22999572753906,244.24679565429688,244.24679565429688,5010
2022-05-25 09:41:00-04:00,244.2100067138672,244.5,244.1699981689453,244.5,244.5,6724
